0.0324074 0.427925 0.499603 0.0400649 
0.0851298 0.406733 0.447189 0.0609479 
0.0123205 0.555341 0.31172 0.120618 
0.0122622 0.483991 0.484072 0.0196742 
0.0607677 0.502955 0.429401 0.00687632 
0.0411601 0.370758 0.563002 0.0250793 
0.106777 0.0647461 0.800708 0.027769 
0.0939061 0.174554 0.722321 0.00921871 
0.0173001 0.287535 0.593182 0.101984 
0.0906704 0.547918 0.355125 0.00628638 
0.00685053 0.388127 0.540557 0.0644653 
0.0606679 0.261068 0.519919 0.158345 
0.0629358 0.294635 0.282105 0.360324 
0.0531757 0.480031 0.457447 0.00934669 
0.0719003 0.408764 0.50771 0.0116256 
0.0774834 0.35963 0.53463 0.0282561 
0.117409 0.173758 0.661557 0.0472762 
0.0342333 0.388621 0.456455 0.120691 
0.143454 0.582903 0.273449 0.000194618 
0.0263026 0.376137 0.596966 0.000594524 
0.16524 0.186329 0.631702 0.01673 
0.0518291 0.325556 0.591517 0.0310983 
0.0860601 0.231478 0.681804 0.000658045 
0.0607278 0.55606 0.307459 0.0757539 
0.00894053 0.462674 0.461726 0.0666595 
0.0343975 0.319545 0.564611 0.0814464 
0.229974 0.482788 0.280446 0.00679165 
0.164432 0.415092 0.413698 0.00677791 
0.16872 0.36199 0.463286 0.00600411 
0.0776848 0.272497 0.64775 0.00206794 
0.0356674 0.425735 0.493341 0.0452572 
0.283751 0.355326 0.233091 0.127831 
0.000234778 0.394643 0.576658 0.0284643 
0.0344674 0.412857 0.532558 0.0201169 
0.118416 0.428455 0.339982 0.113147 
0.149212 0.139217 0.694688 0.0168834 
0.00745595 0.430375 0.552018 0.0101511 
0.0337094 0.461612 0.504185 0.000494014 
0.0562427 0.329995 0.613107 0.000656009 
0.00314927 0.297615 0.69918 5.62907e-05 
0.177725 0.114727 0.587779 0.119769 
0.0587037 0.529663 0.40579 0.00584261 
0.00834564 0.531111 0.408926 0.0516177 
0.106727 0.180829 0.703746 0.00869772 
0.276275 0.316819 0.364278 0.0426278 
0.0356138 0.242417 0.699609 0.0223595 
0.116175 0.534289 0.349435 0.000100594 
0.0503251 0.434459 0.515126 8.98644e-05 
0.00959971 0.216993 0.652392 0.121015 
0.000866988 0.536052 0.461165 0.00191531 
0.153376 0.475869 0.349022 0.0217337 
0.107856 0.324858 0.423851 0.143435 
0.00552955 0.293096 0.639082 0.0622926 
0.0750292 0.419872 0.428871 0.0762272 
0.121346 0.35284 0.424482 0.101331 
0.0228172 0.496508 0.472652 0.00802303 
0.105273 0.487973 0.369036 0.0377178 
0.0334091 0.618618 0.347824 0.000148761 
0.012544 0.791128 0.194019 0.0023091 
0.126405 0.168947 0.696799 0.00784945 
0.0210461 0.529484 0.443994 0.00547572 
0.0386064 0.44195 0.323276 0.196167 
0.0470246 0.516894 0.413207 0.022874 
0.465058 0.319166 0.166165 0.0496101 
0.127555 0.214709 0.477077 0.180659 
0.0473491 0.307657 0.61402 0.0309732 
0.0143943 0.292838 0.596229 0.0965381 
0.0575691 0.496384 0.445683 0.000363629 
0.0224355 0.554032 0.402075 0.0214573 
0.404087 0.201946 0.353118 0.0408482 
0.0374736 0.411664 0.521749 0.029113 
0.0985058 0.322375 0.5597 0.0194189 
0.0358739 0.4562 0.505952 0.00197359 
0.0273459 0.47546 0.170822 0.326373 
0.0262806 0.51178 0.437432 0.0245077 
0.0348417 0.524862 0.406051 0.034245 
0.000591114 0.594099 0.252785 0.152526 
0.125857 0.218349 0.569034 0.08676 
0.0118265 0.36754 0.494797 0.125836 
0.321267 0.353945 0.319255 0.00553359 
0.0573404 0.468362 0.434705 0.0395921 
0.0531174 0.189877 0.594702 0.162303 
0.0665744 0.326445 0.606965 1.50206e-05 
0.124559 0.26897 0.526539 0.079931 
0.138363 0.655535 0.175414 0.0306888 
0.0471268 0.550023 0.370104 0.0327458 
0.0432135 0.564307 0.359837 0.0326427 
0.04923 0.34345 0.55532 0.0520002 
0.0433971 0.35101 0.466379 0.139214 
0.00286407 0.453343 0.541022 0.00277126 
0.0300157 0.435853 0.476738 0.0573932 
0.157042 0.489549 0.328163 0.0252457 
0.0055005 0.224231 0.76882 0.00144922 
0.0742884 0.423667 0.501336 0.000709222 
0.0936654 0.267945 0.632231 0.00615876 
0.0203721 0.305804 0.668835 0.00498877 
0.0822523 0.180675 0.734119 0.00295351 
0.301888 0.210831 0.436459 0.0508214 
0.0841826 0.332478 0.424133 0.159207 
0.058575 0.447895 0.49353 6.96498e-08 
0.0891575 0.380585 0.52685 0.00340737 
0.0367282 0.391402 0.569159 0.00271039 
0.0464012 0.592125 0.354601 0.00687285 
0.0725002 0.262237 0.664457 0.000804966 
0.0153871 0.370093 0.566321 0.0481988 
0.0142332 0.581319 0.339308 0.0651393 
0.0221428 0.534163 0.414403 0.0292908 
0.148578 0.338556 0.501759 0.0111062 
0.0666125 0.590558 0.325314 0.0175154 
0.100315 0.237943 0.5454 0.116342 
0.042503 0.438083 0.42148 0.0979341 
0.108498 0.361297 0.528942 0.00126321 
0.0457801 0.536856 0.370341 0.0470225 
0.0119623 0.563483 0.377522 0.0470331 
0.0577494 0.226343 0.590479 0.125428 
0.0637285 0.287161 0.611504 0.037606 
0.000669271 0.275665 0.653538 0.0701277 
0.00165455 0.634456 0.352005 0.0118852 
0.0494408 0.315581 0.602583 0.0323948 
0.00448002 0.526729 0.413867 0.0549238 
0.0440332 0.358492 0.556032 0.0414432 
0.144259 0.297548 0.529121 0.0290725 
0.19097 0.245672 0.519576 0.0437822 
0.00930072 0.321603 0.611421 0.0576753 
0.109741 0.540906 0.344136 0.00521692 
0.407491 0.195989 0.389161 0.00735895 
0.102281 0.236274 0.659631 0.00181395 
0.116454 0.374166 0.503777 0.00560326 
0.0295266 0.338559 0.542758 0.0891565 
0.106497 0.312316 0.470997 0.11019 
0.038384 0.3024 0.58335 0.0758658 
0.0784787 0.379739 0.508425 0.0333577 
0.233164 0.153882 0.610354 0.00260025 
0.094556 0.387885 0.448917 0.0686419 
0.108297 0.330243 0.530109 0.0313512 
0.0314343 0.303966 0.59541 0.06919 
0.0722565 0.612436 0.30391 0.0113981 
0.26531 0.243524 0.364717 0.126448 
0.0317121 0.496553 0.446579 0.0251553 
0.0928665 0.239581 0.642093 0.02546 
0.0243793 0.435804 0.51019 0.0296273 
0.0039335 0.280077 0.668776 0.0472141 
0.114792 0.374292 0.509426 0.00149068 
0.02918 0.475528 0.494376 0.000916527 
0.0417122 0.664454 0.255029 0.0388044 
0.0698535 0.423422 0.463348 0.0433767 
0.130525 0.239784 0.626889 0.00280224 
0.0623481 0.691542 0.245891 0.000218588 
0.0239782 0.354526 0.617442 0.00405408 
0.0215465 0.674127 0.290415 0.0139121 
0.0401503 0.36629 0.58183 0.0117303 
0.0402909 0.405316 0.432667 0.121726 
0.113841 0.491845 0.32827 0.0660449 
0.0447244 0.44315 0.402608 0.109517 
0.0610413 0.513796 0.416236 0.0089272 
0.0407227 0.470021 0.488728 0.000527717 
0.120116 0.579095 0.298484 0.00230408 
0.0272206 0.517007 0.437388 0.018385 
0.00554178 0.28538 0.690323 0.0187549 
0.111056 0.597551 0.291335 5.76556e-05 
0.00269776 0.418313 0.567848 0.0111408 
0.00436686 0.493256 0.333093 0.169283 
0.152833 0.168996 0.656494 0.0216773 
0.113689 0.367965 0.515216 0.00312941 
0.0488644 0.370209 0.436273 0.144654 
0.0177914 0.510325 0.428564 0.0433194 
0.00928578 0.436912 0.551202 0.00260085 
0.341902 0.30786 0.251586 0.0986513 
0.00116492 0.394354 0.582027 0.0224547 
0.140191 0.248497 0.597817 0.0134954 
0.0878072 0.255966 0.650584 0.00564307 
0.0898469 0.367152 0.542012 0.000989824 
0.0212091 0.574042 0.403769 0.000979748 
0.217797 0.398452 0.382904 0.000845794 
0.0768354 0.544302 0.320328 0.0585342 
0.154794 0.327613 0.513124 0.00446861 
0.125448 0.264458 0.555177 0.0549173 
0.312976 0.278636 0.405305 0.0030836 
0.0277316 0.400873 0.322202 0.249193 
0.0432929 0.670348 0.2857 0.000658977 
0.048695 0.275546 0.675005 0.000753981 
0.0114925 0.282687 0.633357 0.0724634 
0.0100984 0.411951 0.561824 0.0161271 
0.0172412 0.420685 0.560322 0.00175212 
0.0287496 0.266504 0.677244 0.027502 
0.0328897 0.6296 0.327956 0.0095543 
0.165618 0.268025 0.556971 0.00938606 
0.119577 0.298959 0.523704 0.0577602 
0.196981 0.242495 0.485763 0.0747605 
0.0381321 0.472332 0.48691 0.00262523 
0.0081553 0.451224 0.540059 0.000560974 
0.183158 0.397966 0.321471 0.0974046 
0.0932943 0.5514 0.283266 0.0720393 
0.113423 0.477992 0.406492 0.00209382 
0.0189918 0.590186 0.38827 0.00255187 
0.0421058 0.106558 0.607168 0.244168 
0.101738 0.39464 0.323614 0.180009 
0.023787 0.350747 0.608643 0.0168228 
0.191536 0.411583 0.396856 2.50091e-05 
0.102591 0.354968 0.506853 0.0355878 
0.0351555 0.52666 0.403047 0.0351376 
